id,released,area,mean_elevation,mean_slope,seed_triangles,volume,thickness,tsunami_potential_ratio,no2d,slopeunit,cluster,cluster_center_dist,LONLO,LONHI,LATLO,LATHI
1991175,"[12453, 12455, 6275, 12454, 10985, 6276, 10987, 6277, 8959, 10986, 8942, 8962, 8943]",1350827.3758822042,-269.34783935546875,14.206703659486841,"[12453, 12455]",12967673.295283847,9.599800482881733,4.273444154475169,1.8248232067493177,-1,69,0.03580155293551926,15.436666895999998,15.681250365,38.003333616000006,38.157500346
1155236,"[7441, 9980, 9979, 4838, 9983, 7531, 9985, 9982, 7532, 4724, 7534]",1205056.4208819373,-265.43084716796875,15.574951119762,"[7441, 9980]",11102385.37464229,9.213166439557124,4.328816932181358,1.8241654318483826,-1,7,0.05552921872306656,15.436666895999998,15.686667036,37.962500250000005,38.157500346
2966649,"[8969, 12453, 8968, 6309, 6275, 12454, 6274, 9017, 10987, 6276, 11046, 10986, 9016, 8959, 8962, 11049, 9018, 6273]",1898260.4768232084,-345.8338623046875,13.844510935990646,"[8969, 12453]",20597293.392303072,10.850614888623301,4.611046777803154,1.8174378469189594,-1,97,0.02484876259871235,15.436666895999998,15.681250365,38.003333616000006,38.157500346
6693578,"[8032, 10401, 10408, 10404, 10407, 10392, 10409, 12001, 8048, 12002, 12004, 13166, 8046, 8047, 13168]",1664439.8756068004,-436.9036865234375,20.950913934430794,"[8032, 10401]",17225462.513414826,10.349104684322096,5.43868603442043,1.7890967726898814,-1,46,0.07256165065969554,15.522500297999999,15.713750391,37.854166830000004,38.027500242
3690386,"[10848, 13334, 13862, 13335, 14153, 13866, 14154, 13865, 14158, 13863, 13864, 13867]",1461985.1830753856,-324.13153076171875,16.063381192530567,"[10848, 13334]",14440050.116151853,9.877015364667528,4.490508973873738,1.7731266107275816,-1,14,0.03696672083830422,15.367500153999998,15.591250273,37.910833542000006,38.100833634
1344765,"[8868, 12319, 13891, 10907, 12321, 13892, 10908, 10847, 10909, 10848, 14155, 13862, 14153, 14156, 13866, 14154, 13865, 14157, 13864, 14158]",2347053.523740179,-444.25,14.72172060696958,"[8868, 12319]",27488910.741381247,11.712093679728241,4.8074163151081954,1.7449875941074025,-1,45,0.028844350035837314,15.367500153999998,15.590000272,37.910833542000006,38.100833634
1091970,"[8858, 8862, 6215, 8864, 10880, 8863, 9957, 10889, 13021, 10890]",1133719.3109635492,-303.7466735839844,18.323962202996817,"[8858, 8862]",10218185.905614806,9.012976851325183,4.295921985590224,1.7031513712827606,-1,99,0.027159368338232657,15.342500153999998,15.686667036,37.910833542000006,38.124166986
5668987,"[884, 895, 4384, 2450, 896, 4385, 4386, 2451, 7122, 2218]",1142876.5339423034,-272.05999755859375,15.463528457646342,"[884, 895]",10330594.839079358,9.039117115690892,3.848304140984193,1.6667226852652344,-1,53,0.0681627875409959,15.312916776999998,15.463333504,37.825416807,37.977083535
3531843,"[10857, 10858, 10859, 9941, 8859, 10855, 10869, 10851, 10854, 10850, 10853, 10849, 8858, 10852, 8862, 6214, 6215, 4692, 8863]",2224512.6613342706,-505.9859313964844,16.79003297762234,"[10857, 10858]",25555577.483983155,11.488169039530137,4.614001777821991,1.6054925990720843,-1,74,0.028409202203735957,15.342500153999998,15.686667036,37.910833542000006,38.124166986
6556818,"[12285, 13339, 10868, 13338, 8861, 10870, 13337, 12298, 13336, 10878, 12297, 12299, 13334, 12296, 10879]",1926409.224043942,-450.3639831542969,16.422170913107397,"[12285, 13339]",21013785.09523516,10.9082664435767,4.299765775172905,1.5767170567333153,-1,0,0.024194688293279743,15.367500153999998,15.591250273,37.910833542000006,38.100833634
