154
15.854528272400000	37.916427029200001
15.835492386100000	37.915157215299999
15.815605195800000	37.913999818199997
15.796142512399999	37.914392418299997
15.783908724100000	37.911411228699997
15.765774496800001	37.914847165300003
15.748665687400001	37.923650016800003
15.729849063900000	37.927058328299999
15.711417043599999	37.934164223499998
15.696169781800000	37.946390303299999
15.677930913899999	37.952770565700000
15.665131754100001	37.967562780300000
15.651879934500000	37.981127334900002
15.640841527399999	37.996169399800003
15.633476721799999	38.014562703999999
15.647636999900000	38.025587226500001
15.654573429599999	38.040030493000003
15.649428452900001	38.056459840300001
15.639756415400001	38.069402318700000
15.630463987500001	38.086288852999999
15.634592651300000	38.103940258199998
15.645946311099999	38.118995005599999
15.653346146900001	38.136310713000000
15.648988103100001	38.153987742699996
15.638796031300000	38.169644431300000
15.632327381900000	38.186643289700001
15.630310452400000	38.206501096300002
15.624569512100001	38.224565453499999
15.640961943700001	38.233128497099997
15.659702686299999	38.237799408599997
15.676103351900000	38.247164663299998
15.695367364100001	38.251083641699999
15.714522617800000	38.255600956599999
15.243499999999999	37.127784497999997
15.255735777500000	37.137767515800000
15.240556529899999	37.147035549300000
15.236316936500000	37.132926136099996
15.515092826400000	38.317335518999997
15.533218094100000	38.324357393600003
15.549820585999999	38.314324810800002
15.569737286000001	38.312997592999999
15.586459494100000	38.302454124599997
15.600164053700000	38.288078729500000
15.617356279199999	38.278921538200002
15.637118318700001	38.276303235000000
15.653406552100000	38.267814050399998
15.642847784700001	38.261987456299998
15.624217018500000	38.258153970000002
15.606718583499999	38.250828974599997
15.589781481899999	38.242407643200004
15.575705512500001	38.229843974399998
15.567002388600001	38.213266942799997
15.560228209800000	38.197754636500001
15.572964540799999	38.197689762700001
15.566883444500000	38.185231696099997
15.555372009899999	38.169915799100004
15.542197831499999	38.155168766599999
15.531714506200000	38.138694516500003
15.521249121900000	38.121990155100001
15.513020785300000	38.104282087300000
15.505444830500000	38.086481753800001
15.499474812000001	38.068309289299997
15.484226740900001	38.055792079699998
15.469297656500000	38.043325438600000
15.454561530800000	38.030933229299997
15.443602733200001	38.014821305700004
15.428619662899999	38.003444936599998
15.414735436300001	37.989583846999999
15.401586468200000	37.975340066599998
15.388278282900000	37.961732146199999
15.375693826299999	37.946520552599999
15.361517502300000	37.932676536499997
15.349419988799999	37.917967683900002
15.346553939700000	37.902476612800001
15.331717269100000	37.890273845599999
15.315511712799999	37.882305854800002
15.304788548399999	37.867217650500002
15.302517643500000	37.847796497600001
15.286616508000000	37.836766611500003
15.281076898100000	37.819323963099997
15.264373966999999	37.811372493500002
15.251117502300000	37.796932327900002
15.237888249399999	37.783104651599999
15.232710682400000	37.765346487599999
15.216674549000000	37.754132239199997
15.210605609600000	37.737098529299999
15.221802882600000	37.720980603599997
15.224618141400001	37.702421079499999
15.217223773600001	37.683929689599999
15.209527729800000	37.665564913899999
15.199724761000001	37.649052173900003
15.184943815700001	37.636067452200002
15.177821782600001	37.617571329599997
15.177363479800000	37.598137035100002
15.181674200600000	37.580063119499997
15.171657717200000	37.563403272599999
15.159426878300000	37.548861789000000
15.143017514500000	37.538484406000002
15.126646739900000	37.529241274000000
15.117526612200001	37.513398645899997
15.120554496200000	37.493831305599997
15.125602758299999	37.474579637500000
15.132637570000000	37.455951683199999
15.141559501600000	37.438451133599997
15.148540347499999	37.419841916700001
15.153729663200000	37.400998949300003
15.152806667300000	37.381841101200003
15.158059370300000	37.362641744500003
15.166908883900000	37.345631129099999
15.180999557200000	37.331481158300001
15.195821120600000	37.318111151899998
15.210375339100001	37.304678971300000
15.221728904500001	37.289139770900000
15.237001396100000	37.276649910499998
15.250145290000001	37.262065141900003
15.263853353000000	37.247986638000000
15.274190384200001	37.233088380600002
15.257541689400000	37.224889553200001
15.243909557600000	37.212678758499997
15.239326347500000	37.194413877300001
15.245658362800000	37.175597310500002
15.255884041200000	37.158842075300001
15.262441628199999	37.140592624299998
15.276434298500000	37.126847375300002
15.290232140600001	37.112928611100003
15.306857494799999	37.102504191999998
15.309065956800000	37.083528296399997
15.309288111200001	37.063854499100003
15.310172689700000	37.046959405599999
15.322405757200000	37.033076944900003
15.334831410400000	37.020034700899998
15.340720134100000	37.004281810999998
15.329931068600001	36.998479162000002
15.310725939099999	36.996325032800002
15.293015180899999	36.993149785100002
15.281620759000001	36.977553949200001
15.271120518300000	36.961315193399997
15.252192988999999	36.957506952700001
15.233081696999999	36.952520335999999
15.216526546300001	36.942772027300002
15.201747006000000	36.929992100200003
15.188632183899999	36.915637314300000
15.179537985600000	36.898646088800000
15.173293892800000	36.880182865599998
15.176437316099999	36.861844439499997
15.176965523400000	36.845104044300001
15.163864042200000	36.831982044999997
15.162048452000001	36.812697073499997
15.165796989600000	36.793089281900002
15.168630036000000	36.773325439099999
15.171005601699999	36.753685953500003
15.173883476900000	36.734288111900000
15.182051821500000	36.716449698900000
15.180106720300000	36.697073258400003
